id,created_at,updated_at,name,background_color
8692,2024-01-23 05:28:21,2024-01-23 05:28:21,pull,#FFFFFF
8691,2024-01-23 05:28:21,2024-01-23 05:28:21,plan,#FFFFFF
8690,2024-01-23 05:28:21,2024-01-23 05:28:21,represent,#FFFFFF
8689,2024-01-23 05:28:21,2024-01-23 05:28:21,agree,#FFFFFF
8688,2024-01-23 05:28:21,2024-01-23 05:28:21,poor,#FFFFFF
8687,2024-01-23 05:28:21,2024-01-23 05:28:21,religious,#FFFFFF
8686,2024-01-23 05:28:21,2024-01-23 05:28:21,reality,#FFFFFF
8685,2024-01-23 05:28:21,2024-01-23 05:28:21,think,#FFFFFF
8684,2024-01-23 05:28:21,2024-01-23 05:28:21,floor,#FFFFFF
8683,2024-01-23 05:28:21,2024-01-23 05:28:21,guess,#FFFFFF
8682,2024-01-23 05:28:21,2024-01-23 05:28:21,president,#FFFFFF
8681,2024-01-23 05:28:21,2024-01-23 05:28:21,world,#FFFFFF
8680,2024-01-23 05:28:21,2024-01-23 05:28:21,yeah,#FFFFFF
8679,2024-01-23 05:28:21,2024-01-23 05:28:21,result,#FFFFFF
8678,2024-01-23 05:28:21,2024-01-23 05:28:21,sea,#FFFFFF
8677,2024-01-23 05:28:21,2024-01-23 05:28:21,answer,#FFFFFF
8676,2024-01-23 05:28:21,2024-01-23 05:28:21,approach,#FFFFFF
8675,2024-01-23 05:28:21,2024-01-23 05:28:21,certain,#FFFFFF
8674,2024-01-23 05:28:21,2024-01-23 05:28:21,back,#FFFFFF
8673,2024-01-23 05:28:21,2024-01-23 05:28:21,question,#FFFFFF
8672,2024-01-23 05:28:21,2024-01-23 05:28:21,very,#FFFFFF
8671,2024-01-23 05:28:21,2024-01-23 05:28:21,defense,#FFFFFF
8670,2024-01-23 05:28:21,2024-01-23 05:28:21,compare,#FFFFFF
8669,2024-01-23 05:28:21,2024-01-23 05:28:21,exactly,#FFFFFF
8668,2024-01-23 05:28:21,2024-01-23 05:28:21,task,#FFFFFF
8667,2024-01-23 05:28:20,2024-01-23 05:28:20,agent,#FFFFFF
8666,2024-01-23 05:28:20,2024-01-23 05:28:20,court,#FFFFFF
8665,2024-01-23 05:28:20,2024-01-23 05:28:20,boy,#FFFFFF
8664,2024-01-23 05:28:20,2024-01-23 05:28:20,those,#FFFFFF
8663,2024-01-23 05:28:20,2024-01-23 05:28:20,tell,#FFFFFF
8662,2024-01-23 05:28:20,2024-01-23 05:28:20,may,#FFFFFF
8661,2024-01-23 05:28:20,2024-01-23 05:28:20,always,#FFFFFF
8660,2024-01-23 05:28:20,2024-01-23 05:28:20,yeah,#FFFFFF
8659,2024-01-23 05:28:20,2024-01-23 05:28:20,mind,#FFFFFF
8658,2024-01-23 05:28:20,2024-01-23 05:28:20,picture,#FFFFFF
8657,2024-01-23 05:28:20,2024-01-23 05:28:20,off,#FFFFFF
8656,2024-01-23 05:28:20,2024-01-23 05:28:20,smile,#FFFFFF
8655,2024-01-23 05:28:20,2024-01-23 05:28:20,short,#FFFFFF
8654,2024-01-23 05:28:20,2024-01-23 05:28:20,fire,#FFFFFF
8653,2024-01-23 05:28:20,2024-01-23 05:28:20,south,#FFFFFF
8652,2024-01-23 05:28:20,2024-01-23 05:28:20,artist,#FFFFFF
8651,2024-01-23 05:28:20,2024-01-23 05:28:20,account,#FFFFFF
8650,2024-01-23 05:28:20,2024-01-23 05:28:20,computer,#FFFFFF
8649,2024-01-23 05:28:20,2024-01-23 05:28:20,message,#FFFFFF
8648,2024-01-23 05:28:20,2024-01-23 05:28:20,every,#FFFFFF
8647,2024-01-23 05:28:20,2024-01-23 05:28:20,behind,#FFFFFF
8646,2024-01-23 05:28:20,2024-01-23 05:28:20,smile,#FFFFFF
8645,2024-01-23 05:28:20,2024-01-23 05:28:20,why,#FFFFFF
8644,2024-01-23 05:28:20,2024-01-23 05:28:20,might,#FFFFFF
8643,2024-01-23 05:28:20,2024-01-23 05:28:20,enter,#FFFFFF
8642,2024-01-23 05:28:20,2024-01-23 05:28:20,offer,#FFFFFF
8641,2024-01-23 05:28:19,2024-01-23 05:28:19,movement,#FFFFFF
8640,2024-01-23 05:28:19,2024-01-23 05:28:19,heavy,#FFFFFF
8639,2024-01-23 05:28:19,2024-01-23 05:28:19,beyond,#FFFFFF
8638,2024-01-23 05:28:19,2024-01-23 05:28:19,look,#FFFFFF
8637,2024-01-23 05:28:19,2024-01-23 05:28:19,talk,#FFFFFF
8636,2024-01-23 05:28:19,2024-01-23 05:28:19,church,#FFFFFF
8635,2024-01-23 05:28:19,2024-01-23 05:28:19,way,#FFFFFF
8634,2024-01-23 05:28:19,2024-01-23 05:28:19,relationship,#FFFFFF
8633,2024-01-23 05:28:19,2024-01-23 05:28:19,way,#FFFFFF
8632,2024-01-23 05:28:19,2024-01-23 05:28:19,year,#FFFFFF
8631,2024-01-23 05:28:19,2024-01-23 05:28:19,east,#FFFFFF
8630,2024-01-23 05:28:19,2024-01-23 05:28:19,kind,#FFFFFF
8629,2024-01-23 05:28:19,2024-01-23 05:28:19,carry,#FFFFFF
8628,2024-01-23 05:28:19,2024-01-23 05:28:19,method,#FFFFFF
8627,2024-01-23 05:28:19,2024-01-23 05:28:19,use,#FFFFFF
8626,2024-01-23 05:28:19,2024-01-23 05:28:19,baby,#FFFFFF
8625,2024-01-23 05:28:19,2024-01-23 05:28:19,money,#FFFFFF
8624,2024-01-23 05:28:19,2024-01-23 05:28:19,down,#FFFFFF
8623,2024-01-23 05:28:19,2024-01-23 05:28:19,southern,#FFFFFF
8622,2024-01-23 05:28:19,2024-01-23 05:28:19,blood,#FFFFFF
8621,2024-01-23 05:28:19,2024-01-23 05:28:19,ahead,#FFFFFF
8620,2024-01-23 05:28:19,2024-01-23 05:28:19,likely,#FFFFFF
8619,2024-01-23 05:28:19,2024-01-23 05:28:19,skill,#FFFFFF
8618,2024-01-23 05:28:19,2024-01-23 05:28:19,skill,#FFFFFF
8617,2024-01-23 05:28:19,2024-01-23 05:28:19,exist,#FFFFFF
8616,2024-01-23 05:28:19,2024-01-23 05:28:19,another,#FFFFFF
8615,2024-01-23 05:28:19,2024-01-23 05:28:19,right,#FFFFFF
8614,2024-01-23 05:28:19,2024-01-23 05:28:19,fine,#FFFFFF
8613,2024-01-23 05:28:19,2024-01-23 05:28:19,interest,#FFFFFF
8612,2024-01-23 05:28:18,2024-01-23 05:28:18,describe,#FFFFFF
8611,2024-01-23 05:28:18,2024-01-23 05:28:18,medical,#FFFFFF
8610,2024-01-23 05:28:18,2024-01-23 05:28:18,land,#FFFFFF
8609,2024-01-23 05:28:18,2024-01-23 05:28:18,real,#FFFFFF
8608,2024-01-23 05:28:18,2024-01-23 05:28:18,heavy,#FFFFFF
8607,2024-01-23 05:28:18,2024-01-23 05:28:18,lose,#FFFFFF
8606,2024-01-23 05:28:18,2024-01-23 05:28:18,right,#FFFFFF
8605,2024-01-23 05:28:18,2024-01-23 05:28:18,usually,#FFFFFF
8604,2024-01-23 05:28:18,2024-01-23 05:28:18,necessary,#FFFFFF
8603,2024-01-23 05:28:18,2024-01-23 05:28:18,federal,#FFFFFF
8602,2024-01-23 05:28:18,2024-01-23 05:28:18,drop,#FFFFFF
8601,2024-01-23 05:28:18,2024-01-23 05:28:18,employee,#FFFFFF
8600,2024-01-23 05:28:18,2024-01-23 05:28:18,TV,#FFFFFF
8599,2024-01-23 05:28:18,2024-01-23 05:28:18,professor,#FFFFFF
8598,2024-01-23 05:28:18,2024-01-23 05:28:18,set,#FFFFFF
8597,2024-01-23 05:28:18,2024-01-23 05:28:18,institution,#FFFFFF
8596,2024-01-23 05:28:18,2024-01-23 05:28:18,mission,#FFFFFF
8595,2024-01-23 05:28:18,2024-01-23 05:28:18,often,#FFFFFF
8594,2024-01-23 05:28:18,2024-01-23 05:28:18,type,#FFFFFF
8593,2024-01-23 05:28:18,2024-01-23 05:28:18,place,#FFFFFF
8592,2024-01-23 05:28:18,2024-01-23 05:28:18,food,#FFFFFF
8591,2024-01-23 05:28:18,2024-01-23 05:28:18,yes,#FFFFFF
8590,2024-01-23 05:28:18,2024-01-23 05:28:18,account,#FFFFFF
8589,2024-01-23 05:28:18,2024-01-23 05:28:18,win,#FFFFFF
8588,2024-01-23 05:28:18,2024-01-23 05:28:18,today,#FFFFFF
8587,2024-01-23 05:28:17,2024-01-23 05:28:17,middle,#FFFFFF
8586,2024-01-23 05:28:17,2024-01-23 05:28:17,trade,#FFFFFF
8585,2024-01-23 05:28:17,2024-01-23 05:28:17,exactly,#FFFFFF
8584,2024-01-23 05:28:17,2024-01-23 05:28:17,term,#FFFFFF
8583,2024-01-23 05:28:17,2024-01-23 05:28:17,force,#FFFFFF
8582,2024-01-23 05:28:17,2024-01-23 05:28:17,activity,#FFFFFF
8581,2024-01-23 05:28:17,2024-01-23 05:28:17,him,#FFFFFF
8580,2024-01-23 05:28:17,2024-01-23 05:28:17,both,#FFFFFF
8579,2024-01-23 05:28:17,2024-01-23 05:28:17,action,#FFFFFF
8578,2024-01-23 05:28:17,2024-01-23 05:28:17,kind,#FFFFFF
8577,2024-01-23 05:28:17,2024-01-23 05:28:17,accept,#FFFFFF
8576,2024-01-23 05:28:17,2024-01-23 05:28:17,affect,#FFFFFF
8575,2024-01-23 05:28:17,2024-01-23 05:28:17,idea,#FFFFFF
8574,2024-01-23 05:28:17,2024-01-23 05:28:17,spend,#FFFFFF
8573,2024-01-23 05:28:17,2024-01-23 05:28:17,drug,#FFFFFF
8572,2024-01-23 05:28:17,2024-01-23 05:28:17,note,#FFFFFF
8571,2024-01-23 05:28:17,2024-01-23 05:28:17,necessary,#FFFFFF
8570,2024-01-23 05:28:17,2024-01-23 05:28:17,start,#FFFFFF
8569,2024-01-23 05:28:17,2024-01-23 05:28:17,source,#FFFFFF
8568,2024-01-23 05:28:17,2024-01-23 05:28:17,anyone,#FFFFFF
8567,2024-01-23 05:28:17,2024-01-23 05:28:17,ok,#FFFFFF
8566,2024-01-23 05:28:17,2024-01-23 05:28:17,how,#FFFFFF
8565,2024-01-23 05:28:17,2024-01-23 05:28:17,red,#FFFFFF
8564,2024-01-23 05:28:17,2024-01-23 05:28:17,structure,#FFFFFF
8563,2024-01-23 05:28:17,2024-01-23 05:28:17,some,#FFFFFF
8562,2024-01-23 05:28:17,2024-01-23 05:28:17,see,#FFFFFF
8561,2024-01-23 05:28:17,2024-01-23 05:28:17,affect,#FFFFFF
8560,2024-01-23 05:28:17,2024-01-23 05:28:17,decide,#FFFFFF
8559,2024-01-23 05:28:17,2024-01-23 05:28:17,control,#FFFFFF
8558,2024-01-23 05:28:17,2024-01-23 05:28:17,blood,#FFFFFF
8557,2024-01-23 05:28:16,2024-01-23 05:28:16,site,#FFFFFF
8556,2024-01-23 05:28:16,2024-01-23 05:28:16,people,#FFFFFF
8555,2024-01-23 05:28:16,2024-01-23 05:28:16,sport,#FFFFFF
8554,2024-01-23 05:28:16,2024-01-23 05:28:16,response,#FFFFFF
8553,2024-01-23 05:28:16,2024-01-23 05:28:16,discover,#FFFFFF
8552,2024-01-23 05:28:16,2024-01-23 05:28:16,purpose,#FFFFFF
8551,2024-01-23 05:28:16,2024-01-23 05:28:16,well,#FFFFFF
8550,2024-01-23 05:28:16,2024-01-23 05:28:16,question,#FFFFFF
8549,2024-01-23 05:28:16,2024-01-23 05:28:16,someone,#FFFFFF
8548,2024-01-23 05:28:16,2024-01-23 05:28:16,capital,#FFFFFF
8547,2024-01-23 05:28:16,2024-01-23 05:28:16,Mr,#FFFFFF
8546,2024-01-23 05:28:16,2024-01-23 05:28:16,reach,#FFFFFF
8545,2024-01-23 05:28:16,2024-01-23 05:28:16,finally,#FFFFFF
8544,2024-01-23 05:28:16,2024-01-23 05:28:16,along,#FFFFFF
8543,2024-01-23 05:28:16,2024-01-23 05:28:16,if,#FFFFFF
8542,2024-01-23 05:28:16,2024-01-23 05:28:16,unit,#FFFFFF
8541,2024-01-23 05:28:16,2024-01-23 05:28:16,in,#FFFFFF
8540,2024-01-23 05:28:16,2024-01-23 05:28:16,source,#FFFFFF
8539,2024-01-23 05:28:16,2024-01-23 05:28:16,around,#FFFFFF
8538,2024-01-23 05:28:16,2024-01-23 05:28:16,never,#FFFFFF
8537,2024-01-23 05:28:16,2024-01-23 05:28:16,third,#FFFFFF
8536,2024-01-23 05:28:16,2024-01-23 05:28:16,line,#FFFFFF
8535,2024-01-23 05:28:16,2024-01-23 05:28:16,bad,#FFFFFF
8534,2024-01-23 05:28:16,2024-01-23 05:28:16,dinner,#FFFFFF
8533,2024-01-23 05:28:16,2024-01-23 05:28:16,thought,#FFFFFF
8532,2024-01-23 05:28:16,2024-01-23 05:28:16,theory,#FFFFFF
8531,2024-01-23 05:28:16,2024-01-23 05:28:16,tend,#FFFFFF
8530,2024-01-23 05:28:16,2024-01-23 05:28:16,protect,#FFFFFF
8529,2024-01-23 05:28:15,2024-01-23 05:28:15,dinner,#FFFFFF
8528,2024-01-23 05:28:15,2024-01-23 05:28:15,system,#FFFFFF
8527,2024-01-23 05:28:15,2024-01-23 05:28:15,certainly,#FFFFFF
8526,2024-01-23 05:28:15,2024-01-23 05:28:15,he,#FFFFFF
8525,2024-01-23 05:28:15,2024-01-23 05:28:15,theory,#FFFFFF
8524,2024-01-23 05:28:15,2024-01-23 05:28:15,along,#FFFFFF
8523,2024-01-23 05:28:15,2024-01-23 05:28:15,development,#FFFFFF
8522,2024-01-23 05:28:15,2024-01-23 05:28:15,car,#FFFFFF
8521,2024-01-23 05:28:15,2024-01-23 05:28:15,anyone,#FFFFFF
8520,2024-01-23 05:28:15,2024-01-23 05:28:15,law,#FFFFFF
8519,2024-01-23 05:28:15,2024-01-23 05:28:15,none,#FFFFFF
8518,2024-01-23 05:28:15,2024-01-23 05:28:15,film,#FFFFFF
8517,2024-01-23 05:28:15,2024-01-23 05:28:15,suggest,#FFFFFF
8516,2024-01-23 05:28:15,2024-01-23 05:28:15,always,#FFFFFF
8515,2024-01-23 05:28:15,2024-01-23 05:28:15,foot,#FFFFFF
8514,2024-01-23 05:28:15,2024-01-23 05:28:15,play,#FFFFFF
8513,2024-01-23 05:28:15,2024-01-23 05:28:15,report,#FFFFFF
8512,2024-01-23 05:28:15,2024-01-23 05:28:15,cover,#FFFFFF
8511,2024-01-23 05:28:15,2024-01-23 05:28:15,easy,#FFFFFF
8510,2024-01-23 05:28:15,2024-01-23 05:28:15,yet,#FFFFFF
8509,2024-01-23 05:28:15,2024-01-23 05:28:15,recent,#FFFFFF
8508,2024-01-23 05:28:15,2024-01-23 05:28:15,network,#FFFFFF
8507,2024-01-23 05:28:15,2024-01-23 05:28:15,write,#FFFFFF
8506,2024-01-23 05:28:15,2024-01-23 05:28:15,kid,#FFFFFF
8505,2024-01-23 05:28:15,2024-01-23 05:28:15,series,#FFFFFF
8504,2024-01-23 05:28:14,2024-01-23 05:28:14,analysis,#FFFFFF
8503,2024-01-23 05:28:14,2024-01-23 05:28:14,care,#FFFFFF
8502,2024-01-23 05:28:14,2024-01-23 05:28:14,program,#FFFFFF
8501,2024-01-23 05:28:14,2024-01-23 05:28:14,care,#FFFFFF
8500,2024-01-23 05:28:14,2024-01-23 05:28:14,chance,#FFFFFF
8499,2024-01-23 05:28:14,2024-01-23 05:28:14,accept,#FFFFFF
8498,2024-01-23 05:28:14,2024-01-23 05:28:14,would,#FFFFFF
8497,2024-01-23 05:28:14,2024-01-23 05:28:14,worker,#FFFFFF
8496,2024-01-23 05:28:14,2024-01-23 05:28:14,least,#FFFFFF
8495,2024-01-23 05:28:14,2024-01-23 05:28:14,until,#FFFFFF
8494,2024-01-23 05:28:14,2024-01-23 05:28:14,indicate,#FFFFFF
8493,2024-01-23 05:28:14,2024-01-23 05:28:14,artist,#FFFFFF
8492,2024-01-23 05:28:14,2024-01-23 05:28:14,guy,#FFFFFF
8491,2024-01-23 05:28:14,2024-01-23 05:28:14,medical,#FFFFFF
8490,2024-01-23 05:28:14,2024-01-23 05:28:14,spring,#FFFFFF
8489,2024-01-23 05:28:14,2024-01-23 05:28:14,rock,#FFFFFF
8488,2024-01-23 05:28:14,2024-01-23 05:28:14,body,#FFFFFF
8487,2024-01-23 05:28:14,2024-01-23 05:28:14,policy,#FFFFFF
8486,2024-01-23 05:28:14,2024-01-23 05:28:14,task,#FFFFFF
8485,2024-01-23 05:28:14,2024-01-23 05:28:14,can,#FFFFFF
8484,2024-01-23 05:28:14,2024-01-23 05:28:14,can,#FFFFFF
8483,2024-01-23 05:28:14,2024-01-23 05:28:14,down,#FFFFFF
8482,2024-01-23 05:28:14,2024-01-23 05:28:14,long,#FFFFFF
8481,2024-01-23 05:28:14,2024-01-23 05:28:14,enjoy,#FFFFFF
8480,2024-01-23 05:28:14,2024-01-23 05:28:14,statement,#FFFFFF
8479,2024-01-23 05:28:14,2024-01-23 05:28:14,happy,#FFFFFF
8478,2024-01-23 05:28:13,2024-01-23 05:28:13,deal,#FFFFFF
8477,2024-01-23 05:28:13,2024-01-23 05:28:13,form,#FFFFFF
8476,2024-01-23 05:28:13,2024-01-23 05:28:13,fast,#FFFFFF
8475,2024-01-23 05:28:13,2024-01-23 05:28:13,to,#FFFFFF
8474,2024-01-23 05:28:13,2024-01-23 05:28:13,history,#FFFFFF
8473,2024-01-23 05:28:13,2024-01-23 05:28:13,seat,#FFFFFF
8472,2024-01-23 05:28:13,2024-01-23 05:28:13,international,#FFFFFF
8471,2024-01-23 05:28:13,2024-01-23 05:28:13,letter,#FFFFFF
8470,2024-01-23 05:28:13,2024-01-23 05:28:13,build,#FFFFFF
8469,2024-01-23 05:28:13,2024-01-23 05:28:13,her,#FFFFFF
8468,2024-01-23 05:28:13,2024-01-23 05:28:13,sense,#FFFFFF
8467,2024-01-23 05:28:13,2024-01-23 05:28:13,their,#FFFFFF
8466,2024-01-23 05:28:13,2024-01-23 05:28:13,per,#FFFFFF
8465,2024-01-23 05:28:13,2024-01-23 05:28:13,fear,#FFFFFF
8464,2024-01-23 05:28:13,2024-01-23 05:28:13,peace,#FFFFFF
8463,2024-01-23 05:28:13,2024-01-23 05:28:13,call,#FFFFFF
8462,2024-01-23 05:28:13,2024-01-23 05:28:13,edge,#FFFFFF
8461,2024-01-23 05:28:13,2024-01-23 05:28:13,bad,#FFFFFF
8460,2024-01-23 05:28:13,2024-01-23 05:28:13,more,#FFFFFF
8459,2024-01-23 05:28:13,2024-01-23 05:28:13,recognize,#FFFFFF
8458,2024-01-23 05:28:13,2024-01-23 05:28:13,agreement,#FFFFFF
8457,2024-01-23 05:28:13,2024-01-23 05:28:13,stand,#FFFFFF
8456,2024-01-23 05:28:13,2024-01-23 05:28:13,baby,#FFFFFF
8455,2024-01-23 05:28:13,2024-01-23 05:28:13,space,#FFFFFF
8454,2024-01-23 05:28:13,2024-01-23 05:28:13,clearly,#FFFFFF
8453,2024-01-23 05:28:12,2024-01-23 05:28:12,debate,#FFFFFF
8452,2024-01-23 05:28:12,2024-01-23 05:28:12,success,#FFFFFF
8451,2024-01-23 05:28:12,2024-01-23 05:28:12,window,#FFFFFF
8450,2024-01-23 05:28:12,2024-01-23 05:28:12,check,#FFFFFF
8449,2024-01-23 05:28:12,2024-01-23 05:28:12,party,#FFFFFF
8448,2024-01-23 05:28:12,2024-01-23 05:28:12,every,#FFFFFF
8447,2024-01-23 05:28:12,2024-01-23 05:28:12,other,#FFFFFF
8446,2024-01-23 05:28:12,2024-01-23 05:28:12,eat,#FFFFFF
8445,2024-01-23 05:28:12,2024-01-23 05:28:12,follow,#FFFFFF
8444,2024-01-23 05:28:12,2024-01-23 05:28:12,poor,#FFFFFF
8443,2024-01-23 05:28:12,2024-01-23 05:28:12,true,#FFFFFF
8442,2024-01-23 05:28:12,2024-01-23 05:28:12,firm,#FFFFFF
8441,2024-01-23 05:28:12,2024-01-23 05:28:12,chance,#FFFFFF
8440,2024-01-23 05:28:12,2024-01-23 05:28:12,use,#FFFFFF
8439,2024-01-23 05:28:12,2024-01-23 05:28:12,week,#FFFFFF
8438,2024-01-23 05:28:12,2024-01-23 05:28:12,southern,#FFFFFF
8437,2024-01-23 05:28:12,2024-01-23 05:28:12,dog,#FFFFFF
8436,2024-01-23 05:28:12,2024-01-23 05:28:12,chance,#FFFFFF
8435,2024-01-23 05:28:12,2024-01-23 05:28:12,end,#FFFFFF
8434,2024-01-23 05:28:12,2024-01-23 05:28:12,change,#FFFFFF
8433,2024-01-23 05:28:12,2024-01-23 05:28:12,ready,#FFFFFF
8432,2024-01-23 05:28:12,2024-01-23 05:28:12,option,#FFFFFF
8431,2024-01-23 05:28:12,2024-01-23 05:28:12,music,#FFFFFF
8430,2024-01-23 05:28:12,2024-01-23 05:28:12,commercial,#FFFFFF
8429,2024-01-23 05:28:12,2024-01-23 05:28:12,TV,#FFFFFF
8428,2024-01-23 05:28:12,2024-01-23 05:28:12,bad,#FFFFFF
8427,2024-01-23 05:28:12,2024-01-23 05:28:12,character,#FFFFFF
8426,2024-01-23 05:28:12,2024-01-23 05:28:12,manage,#FFFFFF
8425,2024-01-23 05:28:11,2024-01-23 05:28:11,tough,#FFFFFF
8424,2024-01-23 05:28:11,2024-01-23 05:28:11,suggest,#FFFFFF
8423,2024-01-23 05:28:11,2024-01-23 05:28:11,quality,#FFFFFF
8422,2024-01-23 05:28:11,2024-01-23 05:28:11,seven,#FFFFFF
8421,2024-01-23 05:28:11,2024-01-23 05:28:11,manager,#FFFFFF
8420,2024-01-23 05:28:11,2024-01-23 05:28:11,staff,#FFFFFF
8419,2024-01-23 05:28:11,2024-01-23 05:28:11,word,#FFFFFF
8418,2024-01-23 05:28:11,2024-01-23 05:28:11,born,#FFFFFF
8417,2024-01-23 05:28:11,2024-01-23 05:28:11,she,#FFFFFF
8416,2024-01-23 05:28:11,2024-01-23 05:28:11,natural,#FFFFFF
8415,2024-01-23 05:28:11,2024-01-23 05:28:11,technology,#FFFFFF
8414,2024-01-23 05:28:11,2024-01-23 05:28:11,view,#FFFFFF
8413,2024-01-23 05:28:11,2024-01-23 05:28:11,trial,#FFFFFF
8412,2024-01-23 05:28:11,2024-01-23 05:28:11,remember,#FFFFFF
8411,2024-01-23 05:28:11,2024-01-23 05:28:11,game,#FFFFFF
8410,2024-01-23 05:28:11,2024-01-23 05:28:11,he,#FFFFFF
8409,2024-01-23 05:28:11,2024-01-23 05:28:11,who,#FFFFFF
8408,2024-01-23 05:28:11,2024-01-23 05:28:11,strong,#FFFFFF
8407,2024-01-23 05:28:11,2024-01-23 05:28:11,fear,#FFFFFF
8406,2024-01-23 05:28:11,2024-01-23 05:28:11,state,#FFFFFF
8405,2024-01-23 05:28:11,2024-01-23 05:28:11,scientist,#FFFFFF
8404,2024-01-23 05:28:11,2024-01-23 05:28:11,political,#FFFFFF
8403,2024-01-23 05:28:11,2024-01-23 05:28:11,cell,#FFFFFF
8402,2024-01-23 05:28:11,2024-01-23 05:28:11,support,#FFFFFF
8401,2024-01-23 05:28:11,2024-01-23 05:28:11,stock,#FFFFFF
8400,2024-01-23 05:28:11,2024-01-23 05:28:11,listen,#FFFFFF
8399,2024-01-23 05:28:11,2024-01-23 05:28:11,move,#FFFFFF
8398,2024-01-23 05:28:10,2024-01-23 05:28:10,take,#FFFFFF
8397,2024-01-23 05:28:10,2024-01-23 05:28:10,degree,#FFFFFF
8396,2024-01-23 05:28:10,2024-01-23 05:28:10,property,#FFFFFF
8395,2024-01-23 05:28:10,2024-01-23 05:28:10,quickly,#FFFFFF
8394,2024-01-23 05:28:10,2024-01-23 05:28:10,product,#FFFFFF
8393,2024-01-23 05:28:10,2024-01-23 05:28:10,yet,#FFFFFF
8392,2024-01-23 05:28:10,2024-01-23 05:28:10,real,#FFFFFF
8391,2024-01-23 05:28:10,2024-01-23 05:28:10,couple,#FFFFFF
8390,2024-01-23 05:28:10,2024-01-23 05:28:10,goal,#FFFFFF
8389,2024-01-23 05:28:10,2024-01-23 05:28:10,usually,#FFFFFF
8388,2024-01-23 05:28:10,2024-01-23 05:28:10,large,#FFFFFF
8387,2024-01-23 05:28:10,2024-01-23 05:28:10,describe,#FFFFFF
8386,2024-01-23 05:28:10,2024-01-23 05:28:10,recently,#FFFFFF
8385,2024-01-23 05:28:10,2024-01-23 05:28:10,sing,#FFFFFF
8384,2024-01-23 05:28:10,2024-01-23 05:28:10,explain,#FFFFFF
8383,2024-01-23 05:28:10,2024-01-23 05:28:10,baby,#FFFFFF
8382,2024-01-23 05:28:10,2024-01-23 05:28:10,wife,#FFFFFF
8381,2024-01-23 05:28:10,2024-01-23 05:28:10,federal,#FFFFFF
8380,2024-01-23 05:28:10,2024-01-23 05:28:10,others,#FFFFFF
8379,2024-01-23 05:28:10,2024-01-23 05:28:10,little,#FFFFFF
8378,2024-01-23 05:28:10,2024-01-23 05:28:10,economy,#FFFFFF
8377,2024-01-23 05:28:10,2024-01-23 05:28:10,join,#FFFFFF
8376,2024-01-23 05:28:10,2024-01-23 05:28:10,region,#FFFFFF
8375,2024-01-23 05:28:10,2024-01-23 05:28:10,civil,#FFFFFF
8374,2024-01-23 05:28:10,2024-01-23 05:28:10,seek,#FFFFFF
8373,2024-01-23 05:28:10,2024-01-23 05:28:10,first,#FFFFFF
8372,2024-01-23 05:28:10,2024-01-23 05:28:10,arm,#FFFFFF
8371,2024-01-23 05:28:09,2024-01-23 05:28:09,available,#FFFFFF
8370,2024-01-23 05:28:09,2024-01-23 05:28:09,city,#FFFFFF
8369,2024-01-23 05:28:09,2024-01-23 05:28:09,foot,#FFFFFF
8368,2024-01-23 05:28:09,2024-01-23 05:28:09,Mr,#FFFFFF
8367,2024-01-23 05:28:09,2024-01-23 05:28:09,through,#FFFFFF
8366,2024-01-23 05:28:09,2024-01-23 05:28:09,occur,#FFFFFF
8365,2024-01-23 05:28:09,2024-01-23 05:28:09,action,#FFFFFF
8364,2024-01-23 05:28:09,2024-01-23 05:28:09,everybody,#FFFFFF
8363,2024-01-23 05:28:09,2024-01-23 05:28:09,his,#FFFFFF
8362,2024-01-23 05:28:09,2024-01-23 05:28:09,course,#FFFFFF
8361,2024-01-23 05:28:09,2024-01-23 05:28:09,former,#FFFFFF
8360,2024-01-23 05:28:09,2024-01-23 05:28:09,cut,#FFFFFF
8359,2024-01-23 05:28:09,2024-01-23 05:28:09,unit,#FFFFFF
8358,2024-01-23 05:28:09,2024-01-23 05:28:09,space,#FFFFFF
8357,2024-01-23 05:28:09,2024-01-23 05:28:09,bit,#FFFFFF
8356,2024-01-23 05:28:09,2024-01-23 05:28:09,real,#FFFFFF
8355,2024-01-23 05:28:09,2024-01-23 05:28:09,book,#FFFFFF
8354,2024-01-23 05:28:09,2024-01-23 05:28:09,able,#FFFFFF
8353,2024-01-23 05:28:09,2024-01-23 05:28:09,least,#FFFFFF
8352,2024-01-23 05:28:09,2024-01-23 05:28:09,past,#FFFFFF
8351,2024-01-23 05:28:09,2024-01-23 05:28:09,low,#FFFFFF
8350,2024-01-23 05:28:09,2024-01-23 05:28:09,own,#FFFFFF
8349,2024-01-23 05:28:09,2024-01-23 05:28:09,also,#FFFFFF
8348,2024-01-23 05:28:08,2024-01-23 05:28:08,but,#FFFFFF
8347,2024-01-23 05:28:08,2024-01-23 05:28:08,officer,#FFFFFF
8346,2024-01-23 05:28:08,2024-01-23 05:28:08,truth,#FFFFFF
8345,2024-01-23 05:28:08,2024-01-23 05:28:08,month,#FFFFFF
8344,2024-01-23 05:28:08,2024-01-23 05:28:08,entire,#FFFFFF
8343,2024-01-23 05:28:08,2024-01-23 05:28:08,while,#FFFFFF
8342,2024-01-23 05:28:08,2024-01-23 05:28:08,itself,#FFFFFF
8341,2024-01-23 05:28:08,2024-01-23 05:28:08,particular,#FFFFFF
